1570780845058,POST,91,200
1570780845058,POST,91,200
1570780844041,POST,1108,200
1570780844030,POST,1119,200
1570780844030,POST,1124,200
1570780844041,POST,1113,200
1570780844030,POST,1129,200
1570780844040,POST,1119,200
1570780844041,POST,1118,200
1570780845071,POST,88,200
1570780844041,POST,1118,200
1570780844029,POST,1136,200
1570780844041,POST,1124,200
1570780845073,POST,93,200
1570780845079,POST,87,200
1570780844030,POST,1136,200
1570780845079,POST,92,200
1570780844041,POST,1130,200
1570780844041,POST,1130,200
1570780845080,POST,94,200
1570780845149,POST,91,200
1570780844030,POST,1210,200
1570780844031,POST,1209,200
1570780845149,POST,91,200
1570780844040,POST,1207,200
1570780844040,POST,1207,200
1570780845159,POST,91,200
1570780845160,POST,91,200
1570780844030,POST,1221,200
1570780844037,POST,1214,200
1570780845159,POST,92,200
1570780845166,POST,90,200
1570780844030,POST,1226,200
1570780845166,POST,90,200
1570780844028,POST,1229,200
1570780844041,POST,1216,200
1570780845171,POST,90,200
1570780844041,POST,1220,200
1570780844029,POST,1233,200
1570780844030,POST,1232,200
1570780845240,POST,87,200
1570780844041,POST,1286,200
1570780844030,POST,1298,200
1570780844041,POST,1287,200
1570780844029,POST,1304,200
1570780844041,POST,1292,200
1570780845251,POST,88,200
1570780845251,POST,89,200
1570780844037,POST,1303,200
1570780845251,POST,89,200
1570780845250,POST,90,200
1570780845256,POST,92,200
1570780845257,POST,91,200
1570780844789,POST,559,200
1570780845256,POST,92,200
1570780845256,POST,93,200
1570780844028,POST,1323,200
1570780844805,POST,547,200
1570780845262,POST,90,200
1570780845261,POST,92,200
1570780845328,POST,87,200
1570780844789,POST,626,200
1570780844041,POST,1375,200
1570780844030,POST,1387,200
1570780844806,POST,617,200
1570780844040,POST,1383,200
1570780845340,POST,89,200
1570780844806,POST,623,200
1570780844806,POST,623,200
1570780845339,POST,90,200
1570780845340,POST,90,200
1570780844030,POST,1408,200
1570780845348,POST,90,200
1570780845348,POST,91,200
1570780845352,POST,88,200
1570780845351,POST,89,200
1570780845349,POST,91,200
1570780844883,POST,557,200
1570780845352,POST,88,200
1570780845353,POST,90,200
1570780844894,POST,612,200
1570780845416,POST,90,200
1570780845416,POST,90,200
1570780845416,POST,90,200
1570780844896,POST,615,200
1570780845423,POST,88,200
1570780844904,POST,611,200
1570780845429,POST,86,200
1570780844900,POST,615,200
1570780844969,POST,547,200
1570780845429,POST,87,200
1570780845438,POST,88,200
1570780845438,POST,88,200
1570780844030,POST,1496,200
1570780845439,POST,87,200
1570780844041,POST,1486,200
1570780845440,POST,87,200
1570780844040,POST,1487,200
1570780844977,POST,550,200
1570780844028,POST,1503,200
1570780845506,POST,86,200
1570780844983,POST,609,200
1570780844983,POST,609,200
1570780845506,POST,87,200
1570780844038,POST,1559,200
1570780844987,POST,610,200
1570780844992,POST,609,200
1570780844987,POST,614,200
1570780844039,POST,1562,200
1570780845515,POST,86,200
1570780845058,POST,543,200
1570780845526,POST,87,200
1570780845526,POST,88,200
1570780845526,POST,88,200
1570780845058,POST,556,200
1570780845526,POST,88,200
1570780845072,POST,545,200
1570780845063,POST,554,200
1570780845063,POST,554,200
1570780845527,POST,91,200
1570780845592,POST,88,200
1570780845073,POST,609,200
1570780844041,POST,1639,200
1570780845593,POST,90,200
1570780845079,POST,607,200
1570780844030,POST,1656,200
1570780845601,POST,98,200
1570780844030,POST,1670,200
1570780845080,POST,621,200
1570780845614,POST,88,200
1570780845614,POST,88,200
1570780845149,POST,554,200
1570780845154,POST,549,200
1570780844030,POST,1674,200
1570780845615,POST,89,200
1570780844031,POST,1673,200
1570780845159,POST,550,200
1570780845617,POST,92,200
1570780844041,POST,1668,200
1570780845159,POST,551,200
1570780845683,POST,87,200
1570780845682,POST,88,200
1570780845680,POST,90,200
1570780845171,POST,604,200
1570780844031,POST,1744,200
1570780845683,POST,92,200
1570780845171,POST,616,200
1570780845700,POST,87,200
1570780845174,POST,613,200
1570780845702,POST,90,200
1570780845703,POST,89,200
1570780845240,POST,552,200
1570780845704,POST,89,200
1570780845702,POST,91,200
1570780845704,POST,90,200
1570780844040,POST,1754,200
1570780844789,POST,1011,200
1570780845709,POST,91,200
1570780845709,POST,91,200
1570780845710,POST,90,200
1570780844789,POST,1069,200
1570780844040,POST,1818,200
1570780845770,POST,88,200
1570780845775,POST,88,200
1570780844789,POST,1074,200
1570780845775,POST,89,200
1570780845262,POST,612,200
1570780844804,POST,1070,200
1570780845787,POST,87,200
1570780845793,POST,86,200
1570780845792,POST,87,200
1570780845793,POST,92,200
1570780845328,POST,557,200
1570780845794,POST,91,200
1570780845792,POST,93,200
1570780845794,POST,92,200
1570780845340,POST,549,200
1570780845800,POST,89,200
1570780845800,POST,90,200
1570780844878,POST,1012,200
1570780845858,POST,89,200
1570780844888,POST,1060,200
1570780845348,POST,600,200
1570780845863,POST,90,200
1570780845863,POST,90,200
1570780845348,POST,605,200
1570780844889,POST,1073,200
1570780844894,POST,1068,200
1570780845874,POST,89,200
1570780844031,POST,1936,200
1570780844896,POST,1071,200
1570780845885,POST,88,200
1570780845417,POST,556,200
1570780844041,POST,1932,200
1570780845423,POST,551,200
1570780844900,POST,1075,200
1570780845890,POST,89,200
1570780845890,POST,89,200
1570780845429,POST,550,200
1570780844969,POST,1010,200
1570780844977,POST,1061,200
1570780845948,POST,90,200
1570780845440,POST,598,200
1570780845440,POST,602,200
1570780844030,POST,2012,200
1570780845953,POST,89,200
1570780845962,POST,85,200
1570780845962,POST,85,200
1570780845440,POST,608,200
1570780845967,POST,91,200
1570780844030,POST,2028,200
1570780845973,POST,90,200
1570780845511,POST,552,200
1570780845506,POST,558,200
1570780845973,POST,92,200
1570780845974,POST,91,200
1570780845515,POST,554,200
1570780845516,POST,554,200
1570780845979,POST,92,200
1570780845979,POST,92,200
1570780846038,POST,88,200
1570780846038,POST,88,200
1570780845527,POST,599,200
1570780846042,POST,90,200
1570780846042,POST,90,200
1570780844040,POST,2092,200
1570780846047,POST,90,200
1570780845072,POST,1065,200
1570780845531,POST,606,200
1570780845592,POST,555,200
1570780845592,POST,555,200
1570780846063,POST,89,200
1570780846063,POST,89,200
1570780846065,POST,87,200
1570780846065,POST,87,200
1570780846064,POST,88,200
1570780846070,POST,87,200
1570780846070,POST,87,200
1570780846071,POST,86,200
1570780845149,POST,1008,200
1570780845614,POST,601,200
1570780844030,POST,2185,200
1570780846126,POST,89,200
1570780846132,POST,90,200
1570780846132,POST,90,200
1570780845614,POST,608,200
1570780845618,POST,607,200
1570780844041,POST,2184,200
1570780846137,POST,88,200
1570780844041,POST,2194,200
1570780845165,POST,1070,200
1570780846152,POST,87,200
1570780845686,POST,553,200
1570780845166,POST,1074,200
1570780846152,POST,88,200
1570780846152,POST,88,200
1570780846157,POST,89,200
1570780846157,POST,89,200
1570780846157,POST,90,200
1570780845700,POST,547,200
1570780846215,POST,89,200
1570780845703,POST,601,200
1570780844040,POST,2264,200
1570780846222,POST,85,200
1570780846222,POST,85,200
1570780844040,POST,2267,200
1570780845709,POST,604,200
1570780846225,POST,88,200
1570780846225,POST,89,200
1570780844041,POST,2287,200
1570780846235,POST,93,200
1570780846240,POST,88,200
1570780846239,POST,89,200
1570780846235,POST,93,200
1570780846240,POST,89,200
1570780845262,POST,1067,200
1570780846247,POST,86,200
1570780846246,POST,87,200
1570780845788,POST,546,200
1570780846247,POST,87,200
1570780845793,POST,602,200
1570780846304,POST,91,200
1570780844875,POST,1520,200
1570780845333,POST,1062,200
1570780846307,POST,92,200
1570780844884,POST,1515,200
1570780846307,POST,93,200
1570780846313,POST,93,200
1570780846313,POST,93,200
1570780846328,POST,85,200
1570780845858,POST,555,200
1570780846328,POST,85,200
1570780846328,POST,86,200
1570780846329,POST,85,200
1570780846328,POST,86,200
1570780846333,POST,86,200
1570780845858,POST,561,200
1570780846333,POST,86,200
1570780844030,POST,2394,200
1570780846334,POST,90,200
1570780846395,POST,84,200
1570780845885,POST,598,200
1570780846395,POST,89,200
1570780846395,POST,89,200
1570780846400,POST,87,200
1570780846399,POST,88,200
1570780845430,POST,1058,200
1570780845890,POST,606,200
1570780846406,POST,90,200
1570780846414,POST,86,200
1570780846413,POST,87,200
1570780846414,POST,86,200
1570780845948,POST,552,200
1570780846413,POST,87,200
1570780846414,POST,86,200
1570780846419,POST,93,200
1570780845967,POST,545,200
1570780845963,POST,549,200
1570780845975,POST,538,200
1570780844987,POST,1526,200
1570780845511,POST,1056,200
1570780844030,POST,2541,200
1570780845973,POST,598,200
1570780846483,POST,88,200
1570780845527,POST,1050,200
1570780845979,POST,598,200
1570780846487,POST,90,200
1570780846496,POST,84,200
1570780846500,POST,86,200
1570780845979,POST,607,200
1570780846038,POST,548,200
1570780846500,POST,86,200
1570780846500,POST,86,200
1570780845072,POST,1514,200
1570780845071,POST,1516,200
1570780846512,POST,85,200
1570780845073,POST,1524,200
1570780846513,POST,84,200
1570780846512,POST,85,200
1570780846513,POST,85,200
1570780845597,POST,1059,200
1570780845597,POST,1063,200
1570780846571,POST,90,200
1570780845601,POST,1060,200
1570780845601,POST,1065,200
1570780846577,POST,90,200
1570780846577,POST,93,200
1570780846071,POST,616,200
1570780846586,POST,102,200
1570780846586,POST,103,200
1570780846586,POST,103,200
1570780846586,POST,104,200
1570780844031,POST,2659,200
1570780846126,POST,565,200
1570780846586,POST,106,200
1570780846137,POST,561,200
1570780846147,POST,553,200
1570780846137,POST,563,200
1570780846147,POST,554,200
1570780846597,POST,106,200
1570780845686,POST,1056,200
1570780846661,POST,86,200
1570780846666,POST,85,200
1570780845701,POST,1050,200
1570780845240,POST,1511,200
1570780846667,POST,91,200
1570780845240,POST,1518,200
1570780846687,POST,86,200
1570780846690,POST,87,200
1570780846690,POST,87,200
1570780846689,POST,88,200
1570780846689,POST,89,200
1570780846692,POST,86,200
1570780846691,POST,89,200
1570780846698,POST,85,200
1570780846157,POST,630,200
1570780846700,POST,87,200
1570780846700,POST,87,200
1570780846701,POST,86,200
1570780846703,POST,89,200
1570780846239,POST,590,200
1570780845328,POST,1505,200
1570780845787,POST,1050,200
1570780846240,POST,597,200
1570780846751,POST,86,200
1570780846758,POST,85,200
1570780846246,POST,597,200
1570780845333,POST,1523,200
1570780846304,POST,569,200
1570780845340,POST,1533,200
1570780846778,POST,95,200
1570780846304,POST,569,200
1570780846777,POST,96,200
1570780846778,POST,95,200
1570780846787,POST,91,200
1570780846787,POST,91,200
1570780846314,POST,564,200
1570780845800,POST,1078,200
1570780844041,POST,2838,200
1570780845864,POST,1015,200
1570780844889,POST,2023,200
1570780846328,POST,588,200
1570780846837,POST,83,200
1570780845874,POST,1051,200
1570780846837,POST,88,200
1570780845879,POST,1052,200
1570780845879,POST,1052,200
1570780845885,POST,1056,200
1570780846874,POST,87,200
1570780846874,POST,87,200
1570780845429,POST,1532,200
1570780846874,POST,88,200
1570780846874,POST,88,200
1570780845885,POST,1077,200
1570780846399,POST,568,200
1570780845440,POST,1527,200
1570780846878,POST,89,200
1570780846878,POST,90,200
1570780844041,POST,2927,200
1570780846413,POST,556,200
1570780845953,POST,1050,200
1570780845953,POST,1050,200
1570780845443,POST,1564,200
1570780846419,POST,593,200
1570780845506,POST,1506,200
1570780846931,POST,85,200
1570780846419,POST,598,200
1570780846424,POST,600,200
1570780846484,POST,567,200
1570780846961,POST,90,200
1570780846962,POST,89,200
1570780846962,POST,89,200
1570780845515,POST,1537,200
1570780846479,POST,573,200
1570780846968,POST,89,200
1570780846967,POST,90,200
1570780846968,POST,89,200
1570780846967,POST,91,200
1570780846496,POST,562,200
1570780846967,POST,91,200
1570780846500,POST,587,200
1570780846500,POST,587,200
1570780846500,POST,592,200
1570780846047,POST,1050,200
1570780846058,POST,1040,200
1570780846058,POST,1045,200
1570780844037,POST,3070,200
1570780846513,POST,599,200
1570780847052,POST,85,200
1570780847051,POST,86,200
1570780845601,POST,1536,200
1570780847051,POST,86,200
1570780846567,POST,571,200
1570780846571,POST,567,200
1570780847057,POST,85,200
1570780847058,POST,89,200
1570780847058,POST,89,200
1570780845154,POST,1993,200
1570780847058,POST,90,200
1570780847057,POST,91,200
1570780846586,POST,587,200
1570780845165,POST,2008,200
1570780846587,POST,590,200
1570780847098,POST,89,200
1570780846598,POST,589,200
1570780847097,POST,90,200
1570780846597,POST,600,200
1570780846597,POST,600,200
1570780847137,POST,91,200
1570780847138,POST,90,200
1570780847138,POST,91,200
1570780846660,POST,569,200
1570780846152,POST,1078,200
1570780846656,POST,574,200
1570780847147,POST,87,200
1570780845247,POST,1987,200
1570780847148,POST,91,200
1570780847147,POST,92,200
1570780847148,POST,91,200
1570780847147,POST,93,200
1570780847173,POST,88,200
1570780844030,POST,3231,200
1570780846225,POST,1037,200
1570780847187,POST,88,200
1570780845257,POST,2018,200
1570780844041,POST,3234,200
1570780845770,POST,1511,200
1570780845775,POST,1506,200
1570780847229,POST,84,200
1570780847228,POST,85,200
1570780847229,POST,84,200
1570780847229,POST,84,200
1570780847230,POST,89,200
1570780846751,POST,568,200
1570780845328,POST,1994,200
1570780846773,POST,549,200
1570780847239,POST,88,200
1570780847240,POST,87,200
1570780847239,POST,88,200
1570780846780,POST,547,200
1570780844878,POST,2469,200
1570780845800,POST,1551,200
1570780846783,POST,568,200
1570780844888,POST,2476,200
1570780847275,POST,89,200
1570780846329,POST,1035,200
1570780846792,POST,577,200
1570780846787,POST,582,200
1570780846829,POST,573,200
1570780847313,POST,89,200
1570780847313,POST,90,200
1570780846833,POST,570,200
1570780846837,POST,570,200
1570780846843,POST,564,200
1570780846856,POST,555,200
1570780846843,POST,568,200
1570780847327,POST,95,200
1570780846874,POST,548,200
1570780846395,POST,1028,200
1570780845886,POST,1537,200
1570780845890,POST,1541,200
1570780846873,POST,565,200
1570780847351,POST,89,200
1570780847364,POST,85,200
1570780847364,POST,85,200
1570780846878,POST,571,200
1570780846879,POST,579,200
1570780846879,POST,580,200
1570780847402,POST,85,200
1570780847407,POST,85,200
1570780847403,POST,89,200
1570780847403,POST,89,200
1570780847403,POST,90,200
1570780846925,POST,572,200
1570780846424,POST,1075,200
1570780846941,POST,558,200
1570780846961,POST,546,200
1570780846962,POST,545,200
1570780847422,POST,85,200
1570780847423,POST,84,200
1570780846487,POST,1035,200
1570780845516,POST,2012,200
1570780846488,POST,1042,200
1570780845071,POST,2466,200
1570780847449,POST,88,200
1570780847449,POST,88,200
1570780846969,POST,574,200
1570780847458,POST,85,200
1570780847003,POST,575,200
1570780847492,POST,86,200
1570780847492,POST,86,200
1570780847016,POST,565,200
1570780847492,POST,89,200
1570780847493,POST,88,200
1570780847499,POST,93,200
1570780847018,POST,574,200
1570780847507,POST,90,200
1570780846571,POST,1026,200
1570780847507,POST,90,200
1570780846577,POST,1021,200
1570780845601,POST,2012,200
1570780847052,POST,562,200
1570780847058,POST,559,200
1570780847537,POST,91,200
1570780847537,POST,91,200
1570780846580,POST,1048,200
1570780846132,POST,1501,200
1570780845617,POST,2016,200
1570780847578,POST,86,200
1570780847578,POST,86,200
1570780846597,POST,1072,200
1570780846152,POST,1517,200
1570780847087,POST,582,200
1570780847581,POST,89,200
1570780847108,POST,569,200
1570780847112,POST,565,200
1570780846661,POST,1022,200
1570780847137,POST,552,200
1570780847597,POST,92,200
1570780847137,POST,552,200
1570780846670,POST,1026,200
1570780845247,POST,2455,200
1570780847142,POST,560,200
1570780847628,POST,85,200
1570780845704,POST,2015,200
1570780846215,POST,1504,200
1570780847628,POST,91,200
1570780845251,POST,2468,200
1570780847173,POST,580,200
1570780846222,POST,1532,200
1570780847670,POST,92,200
1570780847669,POST,93,200
1570780847669,POST,93,200
1570780847177,POST,585,200
1570780847197,POST,570,200
1570780847197,POST,570,200
1570780846742,POST,1031,200
1570780847689,POST,90,200
1570780847689,POST,90,200
1570780846747,POST,1032,200
1570780847230,POST,554,200
1570780847702,POST,88,200
1570780846758,POST,1032,200
1570780847234,POST,567,200
1570780846777,POST,1030,200
1570780847719,POST,88,200
1570780847719,POST,88,200
1570780846777,POST,1031,200
1570780847261,POST,582,200
1570780847261,POST,582,200
1570780847275,POST,573,200
1570780847762,POST,86,200
1570780847262,POST,587,200
1570780847762,POST,87,200
1570780847281,POST,572,200
1570780847281,POST,572,200
1570780845875,POST,1984,200
1570780847779,POST,85,200
1570780846334,POST,1530,200
1570780847313,POST,556,200
1570780847319,POST,559,200
1570780847319,POST,563,200
1570780847790,POST,92,200
1570780847322,POST,565,200
1570780844973,POST,2924,200
1570780847807,POST,90,200
1570780847327,POST,571,200
1570780847327,POST,571,200
1570780847351,POST,582,200
1570780847347,POST,586,200
1570780845948,POST,1990,200
1570780846406,POST,1532,200
1570780847848,POST,90,200
1570780847849,POST,90,200
1570780847369,POST,574,200
1570780847369,POST,574,200
1570780846912,POST,1037,200
1570780846916,POST,1039,200
1570780847864,POST,91,200
1570780846925,POST,1030,200
1570780847407,POST,556,200
1570780847882,POST,86,200
1570780846931,POST,1038,200
1570780847411,POST,561,200
1570780846484,POST,1499,200
1570780847422,POST,561,200
1570780847897,POST,86,200
1570780846961,POST,1022,200
1570780847438,POST,582,200
1570780847431,POST,589,200
1570780847938,POST,89,200
1570780847938,POST,89,200
1570780847440,POST,587,200
1570780847449,POST,579,200
1570780846048,POST,1984,200
1570780847459,POST,573,200
1570780847487,POST,550,200
1570780847007,POST,1037,200
1570780847003,POST,1041,200
1570780847955,POST,89,200
1570780847012,POST,1037,200
1570780847497,POST,563,200
1570780847969,POST,91,200
1570780847499,POST,561,200
1570780847983,POST,92,200
1570780847983,POST,92,200
1570780847051,POST,1025,200
1570780847051,POST,1025,200
1570780847522,POST,587,200
1570780848020,POST,89,200
1570780848027,POST,87,200
1570780847530,POST,584,200
1570780848027,POST,87,200
1570780845617,POST,2497,200
1570780847543,POST,578,200
1570780847543,POST,578,200
1570780847578,POST,549,200
1570780848044,POST,91,200
1570780847092,POST,1043,200
1570780847087,POST,1048,200
1570780847581,POST,557,200
1570780847581,POST,568,200
1570780848060,POST,89,200
1570780848060,POST,89,200
1570780848075,POST,90,200
1570780847597,POST,568,200
1570780848076,POST,89,200
1570780848075,POST,90,200
1570780847613,POST,580,200
1570780847614,POST,583,200
1570780848114,POST,87,200
1570780848114,POST,87,200
1570780847617,POST,584,200
1570780847628,POST,574,200
1570780848121,POST,86,200
1570780847664,POST,547,200
1570780847633,POST,578,200
1570780848135,POST,84,200
1570780847664,POST,555,200
1570780847187,POST,1037,200
1570780847669,POST,555,200
1570780847187,POST,1050,200
1570780848149,POST,88,200
1570780848149,POST,88,200
1570780848165,POST,84,200
1570780848165,POST,84,200
1570780847683,POST,566,200
1570780844037,POST,4218,200
1570780847696,POST,582,200
1570780847234,POST,1050,200
1570780847702,POST,592,200
1570780848201,POST,93,200
1570780847719,POST,575,200
1570780847713,POST,582,200
1570780847239,POST,1057,200
1570780847754,POST,548,200
1570780847719,POST,583,200
1570780847754,POST,554,200
1570780847762,POST,546,200
1570780846787,POST,1526,200
1570780847275,POST,1038,200
1570780847767,POST,558,200
1570780847762,POST,563,200
1570780848237,POST,89,200
1570780847779,POST,559,200
1570780847773,POST,566,200
1570780848249,POST,90,200
1570780847779,POST,565,200
1570780847785,POST,578,200
1570780847790,POST,581,200
1570780848295,POST,84,200
1570780847322,POST,1057,200
1570780848295,POST,84,200
1570780847327,POST,1058,200
1570780847807,POST,578,200
1570780847808,POST,581,200
1570780847843,POST,546,200
1570780847843,POST,550,200
1570780847848,POST,545,200
1570780846878,POST,1526,200
1570780847849,POST,555,200
1570780847853,POST,560,200
1570780847364,POST,1050,200
1570780848325,POST,89,200
1570780847859,POST,570,200
1570780846920,POST,1509,200
1570780847864,POST,565,200
1570780847869,POST,564,200
1570780847878,POST,572,200
1570780847411,POST,1044,200
1570780848379,POST,91,200
1570780847882,POST,588,200
1570780848379,POST,91,200
1570780847898,POST,577,200
1570780847897,POST,578,200
1570780847898,POST,581,200
1570780848389,POST,90,200
1570780847933,POST,547,200
1570780845527,POST,2953,200
1570780847939,POST,554,200
1570780847939,POST,554,200
1570780848414,POST,87,200
1570780848414,POST,87,200
1570780846042,POST,2459,200
1570780847949,POST,564,200
1570780848429,POST,88,200
1570780847955,POST,563,200
1570780847012,POST,1506,200
1570780847963,POST,580,200
1570780847969,POST,578,200
1570780847972,POST,585,200
1570780848470,POST,87,200
1570780847024,POST,1533,200
1570780847983,POST,578,200
1570780847983,POST,579,200
1570780847507,POST,1060,200
1570780847528,POST,1039,200
1570780848479,POST,89,200
1570780848480,POST,88,200
1570780846126,POST,2456,200
1570780848027,POST,555,200
1570780848028,POST,559,200
1570780848032,POST,555,200
1570780848501,POST,86,200
1570780848037,POST,560,200
1570780848044,POST,561,200
1570780847103,POST,1502,200
1570780848518,POST,87,200
1570780848049,POST,578,200
1570780847592,POST,1043,200
1570780848557,POST,90,200
1570780847592,POST,1055,200
1570780848060,POST,587,200
1570780847138,POST,1514,200
1570780847597,POST,1055,200
1570780848567,POST,91,200
1570780848568,POST,90,200
1570780848568,POST,91,200
1570780848567,POST,92,200
1570780846689,POST,1982,200
1570780848114,POST,557,200
1570780848115,POST,560,200
1570780848121,POST,554,200
1570780847633,POST,1042,200
1570780848127,POST,554,200
1570780848605,POST,89,200
1570780848605,POST,89,200
1570780845770,POST,2924,200
1570780848138,POST,577,200
1570780847677,POST,1050,200
1570780848149,POST,586,200
1570780848647,POST,89,200
1570780847677,POST,1059,200
1570780847689,POST,1052,200
1570780848652,POST,89,200
1570780848659,POST,86,200
1570780848193,POST,552,200
1570780848658,POST,87,200
1570780848165,POST,581,200
1570780848202,POST,553,200
1570780846307,POST,2448,200
1570780848202,POST,558,200
1570780848675,POST,90,200
1570780848211,POST,554,200
1570780848207,POST,558,200
1570780848219,POST,561,200
1570780848694,POST,86,200
1570780848694,POST,86,200
1570780848224,POST,575,200
1570780847767,POST,1050,200
1570780848736,POST,87,200
1570780848238,POST,586,200
1570780848735,POST,89,200
1570780848741,POST,89,200
1570780847313,POST,1517,200
1570780848745,POST,90,200
1570780848278,POST,557,200
1570780848255,POST,582,200
1570780848745,POST,92,200
1570780848295,POST,547,200
1570780848295,POST,552,200
1570780848755,POST,92,200
1570780848302,POST,549,200
1570780848765,POST,86,200
1570780848296,POST,555,200
1570780848308,POST,557,200
1570780848780,POST,85,200
1570780848308,POST,557,200
1570780848313,POST,574,200
1570780847853,POST,1052,200
1570780848824,POST,87,200
1570780848824,POST,87,200
1570780848325,POST,586,200
1570780848339,POST,578,200
1570780848830,POST,87,200
1570780848363,POST,558,200
1570780848344,POST,577,200
1570780848371,POST,553,200
1570780848837,POST,87,200
1570780847423,POST,1507,200
1570780848379,POST,558,200
1570780848385,POST,551,200
1570780848385,POST,558,200
1570780848851,POST,92,200
1570780848851,POST,92,200
1570780848393,POST,562,200
1570780848393,POST,562,200
1570780848865,POST,90,200
1570780848404,POST,567,200
1570780848414,POST,576,200
1570780847943,POST,1056,200
1570780847943,POST,1056,200
1570780848911,POST,89,200
1570780847955,POST,1050,200
1570780848429,POST,576,200
1570780848433,POST,576,200
1570780848455,POST,554,200
1570780848921,POST,88,200
1570780848924,POST,86,200
1570780847507,POST,1511,200
1570780848470,POST,553,200
1570780848475,POST,548,200
1570780848943,POST,84,200
1570780848475,POST,557,200
1570780848943,POST,89,200
1570780847537,POST,1506,200
1570780848020,POST,1023,200
1570780848955,POST,89,200
1570780848493,POST,564,200
1570780848032,POST,1056,200
1570780848501,POST,587,200
1570780849000,POST,88,200
1570780849000,POST,88,200
1570780848044,POST,1049,200
1570780849005,POST,88,200
1570780849009,POST,88,200
1570780848518,POST,579,200
1570780849010,POST,87,200
1570780848543,POST,555,200
1570780848076,POST,1027,200
1570780848562,POST,549,200
1570780848562,POST,549,200
1570780848557,POST,555,200
1570780848109,POST,1012,200
1570780847598,POST,1523,200
1570780848109,POST,1024,200
1570780846215,POST,2919,200
1570780848582,POST,552,200
1570780848582,POST,565,200
1570780849088,POST,87,200
1570780848587,POST,588,200
1570780849088,POST,88,200
1570780848587,POST,589,200
1570780848135,POST,1045,200
1570780849093,POST,87,200
1570780848627,POST,558,200
1570780848135,POST,1050,200
1570780849097,POST,89,200
1570780849097,POST,89,200
1570780846751,POST,2440,200
1570780849111,POST,88,200
1570780848165,POST,1035,200
1570780848647,POST,553,200
1570780848197,POST,1008,200
1570780848201,POST,1011,200
1570780848658,POST,560,200
1570780848659,POST,564,200
1570780849134,POST,89,200
1570780848671,POST,567,200
1570780848675,POST,587,200
1570780849175,POST,87,200
1570780849176,POST,86,200
1570780849176,POST,87,200
1570780848224,POST,1045,200
1570780848219,POST,1050,200
1570780849186,POST,87,200
1570780849185,POST,88,200
1570780849186,POST,87,200
1570780849185,POST,89,200
1570780848249,POST,1030,200
1570780848736,POST,549,200
1570780849201,POST,90,200
1570780848249,POST,1042,200
1570780848745,POST,552,200
1570780848284,POST,1016,200
1570780847801,POST,1504,200
1570780848746,POST,565,200
1570780849223,POST,88,200
1570780847807,POST,1516,200
1570780849262,POST,90,200
1570780848760,POST,592,200
1570780849262,POST,90,200
1570780849263,POST,90,200
1570780848780,POST,577,200
1570780848313,POST,1044,200
1570780849274,POST,90,200
1570780848780,POST,584,200
1570780849273,POST,91,200
1570780849273,POST,91,200
1570780848338,POST,1032,200
1570780848823,POST,552,200
1570780848830,POST,551,200
1570780848339,POST,1042,200
1570780848835,POST,552,200
1570780848835,POST,552,200
1570780847887,POST,1506,200
1570780848837,POST,560,200
1570780848842,POST,555,200
1570780848847,POST,565,200
1570780849352,POST,86,200
1570780849352,POST,86,200
1570780848847,POST,591,200
1570780849352,POST,86,200
1570780848865,POST,578,200
1570780848404,POST,1039,200
1570780849364,POST,86,200
